user_coverage,item_coverage,normalized_entropy,gini_coefficient,unique_item_percentage,avg_overlap_ratio,users_with_unique_recs,item_concentration,epoch
1.0,0.0015425750719868,0.7149752608075017,1.0365318761384337,0.0,0.8046515383998633,0.0,0.1852459016393442,1
1.0,0.0019539284245166,0.615261769107767,1.0350810589891466,0.4736842105263157,0.8829976580793506,0.0,0.1967213114754098,2
1.0,0.0015425750719868,0.6775563206661673,1.0382979963570127,0.3333333333333333,0.8604463108023888,0.0,0.1967213114754098,3
1.0,0.0013368983957219,0.7175930265577024,1.0390687748569212,0.1538461538461538,0.8566206358179306,0.0,0.1973770491803278,4
1.0,0.0012340600575894,0.7451800215008807,1.0388387978142075,0.1666666666666666,0.8508966593986685,0.0,0.1973770491803278,5
1.0,0.0016454134101192,0.6870947456982445,1.036923668032787,0.3125,0.828957980026704,0.0,0.1973770491803278,6
1.0,0.0014397367338543,0.7166448386167069,1.0382101037136164,0.1428571428571428,0.8470053029692379,0.0,0.1973770491803278,7
1.0,0.0020567667626491,0.650345867676086,1.0331295081967211,0.3,0.8077224151397205,0.0,0.3921311475409836,8
